wavname,start,end
./wavs/garb/en/LibriSpeech/train-clean-360/8776/270778/8776-270778-0023.flac,134100,206619
./wavs/garb/cn/data_thchs30/data/C18_580.wav,87956,121942
./wavs/garb/cn/data_thchs30/dev/B6_462.wav,92743,133964
./wavs/garb/en/LibriSpeech/train-clean-100/4137/11702/4137-11702-0033.flac,130990,171802
./wavs/garb/en/LibriSpeech/train-clean-360/953/130625/953-130625-0046.flac,110187,186377
./wavs/garb/en/LibriSpeech/train-clean-360/3551/7894/3551-7894-0015.flac,117836,190992
./wavs/garb/en/LibriSpeech/train-clean-360/2592/166433/2592-166433-0036.flac,62882,128299
./wavs/garb/en/LibriSpeech/train-clean-360/2589/22574/2589-22574-0005.flac,4472,81302
./wavs/garb/cn/data_thchs30/data/C31_708.wav,72154,121941
./wavs/garb/cn/data_thchs30/data/A8_142.wav,3990,51424
./wavs/garb/en/LibriSpeech/train-clean-360/4098/11546/4098-11546-0036.flac,97376,188805
./wavs/garb/en/LibriSpeech/train-clean-100/1116/132847/1116-132847-0015.flac,41190,84264
./wavs/garb/cn/data_thchs30/train/A19_0.wav,64953,110250
./wavs/garb/en/LibriSpeech/train-clean-360/4222/187005/4222-187005-0000.flac,168589,201603
./wavs/garb/en/LibriSpeech/train-clean-100/8098/278252/8098-278252-0023.flac,100262,149748
./wavs/garb/en/LibriSpeech/train-clean-360/6538/81858/6538-81858-0031.flac,98527,155499
./wavs/garb/cn/data_thchs30/data/B4_382.wav,65695,114591
./wavs/garb/en/LibriSpeech/train-clean-100/78/369/78-369-0044.flac,44602,60590
./wavs/garb/en/LibriSpeech/train-clean-360/4967/28868/4967-28868-0022.flac,75896,120141
./wavs/garb/en/LibriSpeech/train-clean-360/8421/283462/8421-283462-0029.flac,84257,109059
./wavs/garb/cn/data_thchs30/data/A32_244.wav,7516,107251
./wavs/garb/cn/data_thchs30/dev/C22_509.wav,113299,166795
./wavs/garb/en/LibriSpeech/train-clean-100/5390/24512/5390-24512-0042.flac,3498,34847
./wavs/garb/en/LibriSpeech/train-clean-360/7783/107486/7783-107486-0051.flac,3635,71241
./wavs/garb/en/LibriSpeech/train-clean-360/3380/64300/3380-64300-0013.flac,93955,151695
./wavs/garb/cn/data_thchs30/data/A19_219.wav,77526,104897
./wavs/garb/en/LibriSpeech/train-clean-360/6637/69607/6637-69607-0004.flac,88585,192594
./wavs/garb/en/LibriSpeech/train-clean-100/412/126975/412-126975-0062.flac,123234,153361
./wavs/garb/cn/data_thchs30/data/D4_917.wav,42741,64400
./wavs/garb/cn/data_thchs30/data/A34_246.wav,49923,85220
./wavs/garb/cn/data_thchs30/dev/C18_651.wav,43089,110715
./wavs/garb/en/LibriSpeech/train-clean-360/7416/103126/7416-103126-0011.flac,124154,216219
./wavs/garb/en/LibriSpeech/train-clean-360/4586/61776/4586-61776-0026.flac,7763,53678
./wavs/garb/en/LibriSpeech/train-clean-360/7832/258250/7832-258250-0051.flac,3659,41153
./wavs/garb/en/LibriSpeech/train-clean-360/240/144999/240-144999-0019.flac,71901,138708
./wavs/garb/en/LibriSpeech/train-clean-360/70/121127/70-121127-0036.flac,26395,114110
./wavs/garb/en/LibriSpeech/train-clean-100/7517/100429/7517-100429-0023.flac,122104,162929
./wavs/garb/en/LibriSpeech/train-clean-360/1348/135826/1348-135826-0042.flac,65023,164116
./wavs/garb/en/LibriSpeech/train-clean-360/9022/282357/9022-282357-0051.flac,148810,203629
./wavs/garb/en/LibriSpeech/train-clean-360/7145/87280/7145-87280-0085.flac,82541,156456
./wavs/garb/en/LibriSpeech/train-clean-360/1638/84448/1638-84448-0011.flac,42143,105522
./wavs/garb/en/LibriSpeech/train-clean-360/1639/133290/1639-133290-0049.flac,77252,149941
./wavs/garb/cn/data_thchs30/train/B12_464.wav,56671,102039
./wavs/garb/cn/data_thchs30/train/B15_338.wav,137508,182442
./wavs/garb/cn/data_thchs30/train/C4_653.wav,103671,145644
./wavs/garb/cn/data_thchs30/data/A8_184.wav,63522,105284
./wavs/garb/en/LibriSpeech/train-clean-360/5190/87766/5190-87766-0036.flac,128872,182873
./wavs/garb/en/LibriSpeech/train-clean-100/5688/41232/5688-41232-0053.flac,53143,138226
./wavs/garb/en/LibriSpeech/train-clean-360/6673/72311/6673-72311-0001.flac,142879,209503
./wavs/garb/cn/data_thchs30/data/A22_249.wav,96042,152783
./wavs/garb/en/LibriSpeech/train-clean-360/770/43321/770-43321-0013.flac,141737,210094
./wavs/garb/en/LibriSpeech/train-clean-360/6701/71404/6701-71404-0016.flac,3445,34167
./wavs/garb/cn/data_thchs30/train/A2_36.wav,67423,98448
./wavs/garb/cn/data_thchs30/test/D21_977.wav,77365,158548
./wavs/garb/en/LibriSpeech/train-clean-360/1448/135894/1448-135894-0089.flac,47909,87644
./wavs/garb/en/LibriSpeech/train-clean-360/497/125118/497-125118-0001.flac,109413,246354
./wavs/garb/en/LibriSpeech/train-clean-360/1054/143005/1054-143005-0102.flac,212592,233347
./wavs/garb/cn/data_thchs30/train/C17_686.wav,105544,140335
./wavs/garb/en/LibriSpeech/train-clean-100/3607/135982/3607-135982-0032.flac,128678,183415
./wavs/garb/cn/data_thchs30/data/A19_196.wav,106086,129977
./wavs/garb/cn/data_thchs30/data/B32_483.wav,6591,87401
./wavs/garb/en/LibriSpeech/train-clean-360/922/132291/922-132291-0019.flac,122256,168950
./wavs/garb/en/LibriSpeech/train-clean-100/2817/142380/2817-142380-0015.flac,103161,178806
./wavs/garb/cn/data_thchs30/data/A19_111.wav,66505,93770
./wavs/garb/en/LibriSpeech/train-clean-100/2436/2477/2436-2477-0015.flac,81939,121375
./wavs/garb/en/LibriSpeech/train-clean-360/207/131203/207-131203-0016.flac,164836,190984
./wavs/garb/en/LibriSpeech/train-clean-360/5740/39910/5740-39910-0029.flac,181719,227433
./wavs/garb/cn/data_thchs30/train/C22_569.wav,90135,115254
./wavs/garb/cn/data_thchs30/train/B11_458.wav,92903,130281
./wavs/garb/en/LibriSpeech/train-clean-100/27/123349/27-123349-0056.flac,131519,193198
./wavs/garb/cn/data_thchs30/data/C20_676.wav,119172,162236
./wavs/garb/en/LibriSpeech/train-clean-360/5519/39478/5519-39478-0061.flac,95022,151916
./wavs/garb/en/LibriSpeech/train-clean-360/5883/59268/5883-59268-0028.flac,164729,209415
./wavs/garb/en/LibriSpeech/train-clean-360/8163/274549/8163-274549-0018.flac,88085,163457
./wavs/garb/en/LibriSpeech/train-clean-360/6446/57416/6446-57416-0011.flac,82729,122639
./wavs/garb/en/LibriSpeech/train-clean-360/1112/128138/1112-128138-0007.flac,86716,128255
./wavs/garb/en/LibriSpeech/train-clean-360/7285/72200/7285-72200-0006.flac,121182,191767
./wavs/garb/cn/data_thchs30/data/A32_37.wav,79988,141582
./wavs/garb/cn/data_thchs30/train/C21_621.wav,102645,146976
./wavs/garb/en/LibriSpeech/train-clean-360/3380/6175/3380-6175-0027.flac,156175,197666
./wavs/garb/cn/data_thchs30/train/A14_46.wav,79435,137847
./wavs/garb/en/LibriSpeech/train-clean-360/7783/107487/7783-107487-0033.flac,26712,68406
./wavs/garb/en/LibriSpeech/train-clean-360/3816/19585/3816-19585-0001.flac,112715,186410
./wavs/garb/en/LibriSpeech/train-clean-100/6437/66172/6437-66172-0023.flac,116361,172207
./wavs/garb/en/LibriSpeech/train-clean-360/6643/67851/6643-67851-0020.flac,71098,104060
./wavs/garb/en/LibriSpeech/train-clean-360/7229/80665/7229-80665-0009.flac,128532,172916
./wavs/garb/en/LibriSpeech/train-clean-360/1031/133220/1031-133220-0090.flac,111665,230236
./wavs/garb/cn/data_thchs30/data/D7_907.wav,11709,64239
./wavs/garb/cn/data_thchs30/train/C20_634.wav,9235,77292
./wavs/garb/cn/data_thchs30/data/A36_27.wav,69702,130148
./wavs/garb/cn/data_thchs30/dev/C4_622.wav,52649,70655
./wavs/garb/en/LibriSpeech/train-clean-360/7705/101578/7705-101578-0023.flac,121197,169902
./wavs/garb/cn/data_thchs30/train/C17_613.wav,90050,114175
./wavs/garb/cn/data_thchs30/data/D6_993.wav,82203,125086
./wavs/garb/cn/data_thchs30/data/C19_624.wav,14005,137504
./wavs/garb/en/LibriSpeech/train-clean-360/1093/132891/1093-132891-0046.flac,69789,152048
./wavs/garb/en/LibriSpeech/train-clean-360/7240/92202/7240-92202-0027.flac,161693,225523
./wavs/garb/en/LibriSpeech/train-clean-360/2039/141209/2039-141209-0017.flac,2441,45274
./wavs/garb/en/LibriSpeech/train-clean-360/984/137141/984-137141-0026.flac,99854,147174
./wavs/garb/en/LibriSpeech/train-clean-360/242/122627/242-122627-0013.flac,70572,170087
./wavs/garb/en/LibriSpeech/train-clean-360/7938/109179/7938-109179-0024.flac,84896,169423
./wavs/garb/cn/data_thchs30/data/A36_23.wav,78758,155307
./wavs/garb/cn/data_thchs30/train/A6_46.wav,76197,123111
./wavs/garb/cn/data_thchs30/train/A32_2.wav,48902,89553
./wavs/garb/en/LibriSpeech/train-clean-360/7733/106800/7733-106800-0024.flac,139651,176250
./wavs/garb/cn/data_thchs30/train/B6_352.wav,50449,81172
./wavs/garb/en/LibriSpeech/train-clean-360/2709/158074/2709-158074-0070.flac,111626,170518
./wavs/garb/cn/data_thchs30/data/D12_893.wav,63016,85468
./wavs/garb/en/LibriSpeech/train-clean-360/1365/134825/1365-134825-0004.flac,24602,62078
./wavs/garb/en/LibriSpeech/train-clean-100/322/124147/322-124147-0082.flac,9572,138077
./wavs/garb/cn/data_thchs30/data/A13_206.wav,110169,141611
./wavs/garb/en/LibriSpeech/train-clean-360/8195/117382/8195-117382-0017.flac,2017,39284
./wavs/garb/en/LibriSpeech/train-clean-100/4160/14187/4160-14187-0027.flac,88049,190900
./wavs/garb/en/LibriSpeech/train-clean-360/3448/5416/3448-5416-0033.flac,85493,147372
./wavs/garb/cn/data_thchs30/train/C4_559.wav,5368,62083
./wavs/garb/cn/data_thchs30/data/B11_497.wav,53456,74580
./wavs/garb/en/LibriSpeech/train-clean-360/5583/41919/5583-41919-0012.flac,8708,23456
./wavs/garb/en/LibriSpeech/train-clean-360/188/135249/188-135249-0012.flac,90525,112479
./wavs/garb/en/LibriSpeech/train-clean-100/3983/5331/3983-5331-0011.flac,133088,220622
./wavs/garb/en/LibriSpeech/train-clean-360/1422/146111/1422-146111-0008.flac,119804,222565
./wavs/garb/cn/data_thchs30/data/B7_455.wav,94370,113926
./wavs/garb/en/LibriSpeech/train-clean-360/6643/67851/6643-67851-0033.flac,128997,215662
./wavs/garb/cn/data_thchs30/train/C21_561.wav,31265,70115
./wavs/garb/en/LibriSpeech/train-clean-360/548/126959/548-126959-0030.flac,119978,161992
./wavs/garb/en/LibriSpeech/train-clean-360/2364/131735/2364-131735-0052.flac,68939,83140
./wavs/garb/en/LibriSpeech/train-clean-100/1502/122619/1502-122619-0017.flac,7324,82022
./wavs/garb/cn/data_thchs30/data/A32_233.wav,12693,40970
./wavs/garb/cn/data_thchs30/train/C8_608.wav,124181,145699
./wavs/garb/en/LibriSpeech/train-clean-360/5401/39508/5401-39508-0001.flac,63352,120611
./wavs/garb/en/LibriSpeech/train-clean-360/6215/62347/6215-62347-0041.flac,4658,16214
./wavs/garb/en/LibriSpeech/train-clean-360/1271/136861/1271-136861-0042.flac,8150,65559
./wavs/garb/en/LibriSpeech/train-clean-360/3307/145145/3307-145145-0007.flac,83640,92663
./wavs/garb/en/LibriSpeech/train-clean-360/2061/147110/2061-147110-0018.flac,145174,191124
./wavs/garb/en/LibriSpeech/train-clean-100/6415/100596/6415-100596-0012.flac,45908,70192
./wavs/garb/en/LibriSpeech/train-clean-360/8758/296465/8758-296465-0013.flac,110878,172718
./wavs/garb/en/LibriSpeech/train-clean-360/5740/39910/5740-39910-0022.flac,55092,107573
./wavs/garb/cn/data_thchs30/data/D4_850.wav,24717,107525
./wavs/garb/cn/data_thchs30/data/B15_405.wav,93069,122897
./wavs/garb/en/LibriSpeech/train-clean-360/6352/88007/6352-88007-0023.flac,127466,195695
./wavs/garb/cn/data_thchs30/train/A11_193.wav,101262,138587
./wavs/garb/en/LibriSpeech/train-clean-360/1752/16632/1752-16632-0053.flac,115582,164971
./wavs/garb/en/LibriSpeech/train-clean-100/3857/182317/3857-182317-0021.flac,124565,185858
./wavs/garb/en/LibriSpeech/train-clean-100/6531/61334/6531-61334-0029.flac,63082,125763
./wavs/garb/en/LibriSpeech/train-clean-360/7445/94526/7445-94526-0013.flac,96479,142466
./wavs/garb/en/LibriSpeech/train-clean-360/4967/26520/4967-26520-0010.flac,74576,113003
./wavs/garb/en/LibriSpeech/train-clean-360/5746/48361/5746-48361-0014.flac,86872,148819
./wavs/garb/cn/data_thchs30/train/A6_207.wav,102433,135276
./wavs/garb/cn/data_thchs30/data/C7_548.wav,95840,143148
./wavs/garb/en/LibriSpeech/train-clean-360/8193/116804/8193-116804-0000.flac,106450,182664
./wavs/garb/cn/data_thchs30/data/D32_813.wav,52732,90687
./wavs/garb/cn/data_thchs30/data/C19_579.wav,10066,62178
./wavs/garb/en/LibriSpeech/train-clean-360/731/366/731-366-0005.flac,81903,140324
./wavs/garb/cn/data_thchs30/data/C18_523.wav,24468,115384
./wavs/garb/cn/data_thchs30/data/A34_116.wav,92516,145407
./wavs/garb/en/LibriSpeech/train-clean-360/6054/41610/6054-41610-0033.flac,52618,103243
./wavs/garb/cn/data_thchs30/data/A36_134.wav,9991,81011
./wavs/garb/en/LibriSpeech/train-clean-360/1337/10674/1337-10674-0012.flac,149767,211555
./wavs/garb/en/LibriSpeech/train-clean-360/5909/287837/5909-287837-0004.flac,89765,123736
./wavs/garb/cn/data_thchs30/test/D12_852.wav,6562,96204
./wavs/garb/en/LibriSpeech/train-clean-360/2517/135227/2517-135227-0032.flac,162766,187447
./wavs/garb/en/LibriSpeech/train-clean-360/2499/156153/2499-156153-0003.flac,115884,149241
./wavs/garb/cn/data_thchs30/data/C20_605.wav,108861,169286
./wavs/garb/cn/data_thchs30/train/B8_494.wav,44988,115204
./wavs/garb/en/LibriSpeech/train-clean-360/1800/142858/1800-142858-0049.flac,99629,113364
./wavs/garb/en/LibriSpeech/train-clean-360/3521/175962/3521-175962-0030.flac,128883,194043
./wavs/garb/en/LibriSpeech/train-clean-360/3274/163518/3274-163518-0038.flac,46613,73704
./wavs/garb/cn/data_thchs30/test/D21_883.wav,70390,122735
./wavs/garb/en/LibriSpeech/train-clean-360/5029/30593/5029-30593-0000.flac,148231,239002
./wavs/garb/en/LibriSpeech/train-clean-360/6981/70843/6981-70843-0122.flac,110386,158869
./wavs/garb/en/LibriSpeech/train-clean-360/1535/141644/1535-141644-0005.flac,94499,185351
./wavs/garb/cn/data_thchs30/test/D6_990.wav,73008,117427
./wavs/garb/en/LibriSpeech/train-clean-100/4160/11549/4160-11549-0033.flac,121946,193367
./wavs/garb/en/LibriSpeech/train-clean-360/4856/12103/4856-12103-0034.flac,58060,112013
./wavs/garb/en/LibriSpeech/train-clean-100/3486/166424/3486-166424-0009.flac,90135,214536
./wavs/garb/cn/data_thchs30/test/D4_897.wav,30564,63470
./wavs/garb/en/LibriSpeech/train-clean-360/6352/88007/6352-88007-0012.flac,116211,171514
./wavs/garb/en/LibriSpeech/train-clean-360/8266/258263/8266-258263-0025.flac,73174,103475
./wavs/garb/en/LibriSpeech/train-clean-360/8722/296473/8722-296473-0016.flac,139893,162128
./wavs/garb/en/LibriSpeech/train-clean-360/3001/160952/3001-160952-0068.flac,139671,171993
./wavs/garb/en/LibriSpeech/train-clean-360/2012/139355/2012-139355-0016.flac,159145,223655
./wavs/garb/cn/data_thchs30/data/B7_465.wav,111298,143832
./wavs/garb/en/LibriSpeech/train-clean-360/3615/14674/3615-14674-0027.flac,51279,72114
./wavs/garb/cn/data_thchs30/train/A2_96.wav,9836,51807
./wavs/garb/en/LibriSpeech/train-clean-360/8138/293529/8138-293529-0002.flac,126550,167445
./wavs/garb/cn/data_thchs30/train/C8_746.wav,65969,127413
./wavs/garb/en/LibriSpeech/train-clean-360/3630/11612/3630-11612-0060.flac,138913,168606
./wavs/garb/en/LibriSpeech/train-clean-360/6937/262269/6937-262269-0000.flac,161348,206292
./wavs/garb/cn/data_thchs30/train/C4_656.wav,71003,117082
./wavs/garb/cn/data_thchs30/train/C32_532.wav,113710,159987
./wavs/garb/cn/data_thchs30/train/C20_604.wav,34958,66995
./wavs/garb/en/LibriSpeech/train-clean-360/5246/5084/5246-5084-0001.flac,112995,154875
./wavs/garb/en/LibriSpeech/train-clean-360/770/134592/770-134592-0010.flac,193509,260267
./wavs/garb/cn/data_thchs30/data/A14_171.wav,130790,158854
./wavs/garb/en/LibriSpeech/train-clean-360/4054/11077/4054-11077-0013.flac,106645,135355
./wavs/garb/cn/data_thchs30/train/B22_416.wav,86511,173761
./wavs/garb/en/LibriSpeech/train-clean-360/119/129514/119-129514-0040.flac,45088,87414
./wavs/garb/cn/data_thchs30/train/C21_626.wav,76913,135552
./wavs/garb/en/LibriSpeech/train-clean-360/476/133471/476-133471-0017.flac,25480,49876
./wavs/garb/cn/data_thchs30/data/C6_512.wav,39642,79361
./wavs/garb/en/LibriSpeech/train-clean-360/803/139753/803-139753-0004.flac,149266,219061
./wavs/garb/en/LibriSpeech/train-clean-100/1263/138246/1263-138246-0023.flac,184748,206122
./wavs/garb/en/LibriSpeech/train-clean-360/203/132073/203-132073-0020.flac,145287,173874
./wavs/garb/en/LibriSpeech/train-clean-360/7314/93277/7314-93277-0035.flac,70355,105040
./wavs/garb/cn/data_thchs30/data/B4_379.wav,110926,136420
./wavs/garb/cn/data_thchs30/data/C7_743.wav,100072,129067
./wavs/garb/en/LibriSpeech/train-clean-360/4733/6398/4733-6398-0057.flac,126376,193350
./wavs/garb/cn/data_thchs30/train/A23_236.wav,43887,84008
./wavs/garb/en/LibriSpeech/train-clean-100/2182/181183/2182-181183-0016.flac,209186,250315
./wavs/garb/en/LibriSpeech/train-clean-360/4148/183988/4148-183988-0036.flac,144696,163420
./wavs/garb/en/LibriSpeech/train-clean-100/2989/138028/2989-138028-0058.flac,129363,193837
./wavs/garb/en/LibriSpeech/train-clean-360/476/133471/476-133471-0036.flac,67413,83496
./wavs/garb/cn/data_thchs30/data/D31_802.wav,8217,69808
./wavs/garb/cn/data_thchs30/train/C17_576.wav,53738,91987
./wavs/garb/cn/data_thchs30/test/D12_851.wav,67186,118961
./wavs/garb/en/LibriSpeech/train-clean-360/1958/144503/1958-144503-0033.flac,124232,190808
./wavs/garb/cn/data_thchs30/train/C19_707.wav,109978,138236
./wavs/garb/en/LibriSpeech/train-clean-360/1265/135635/1265-135635-0004.flac,158272,199668
./wavs/garb/cn/data_thchs30/train/B8_451.wav,123934,166869
./wavs/garb/en/LibriSpeech/train-clean-360/7959/109176/7959-109176-0013.flac,95910,137709
./wavs/garb/cn/data_thchs30/data/B15_382.wav,78905,119940
./wavs/garb/en/LibriSpeech/train-clean-100/7517/100437/7517-100437-0003.flac,55636,166385
./wavs/garb/cn/data_thchs30/train/C23_578.wav,15856,70222
./wavs/garb/en/LibriSpeech/train-clean-100/5456/62014/5456-62014-0005.flac,3137,10872
./wavs/garb/en/LibriSpeech/train-clean-100/1898/145724/1898-145724-0031.flac,183365,242750
./wavs/garb/en/LibriSpeech/train-clean-360/6352/83633/6352-83633-0058.flac,120922,167319
./wavs/garb/en/LibriSpeech/train-clean-100/4160/11550/4160-11550-0002.flac,65016,150582
./wavs/garb/cn/data_thchs30/data/A6_192.wav,109799,151800
./wavs/garb/en/LibriSpeech/train-clean-360/8879/300234/8879-300234-0046.flac,130185,178523
./wavs/garb/en/LibriSpeech/train-clean-360/7789/258266/7789-258266-0056.flac,62176,115769
./wavs/garb/en/LibriSpeech/train-clean-360/6157/40556/6157-40556-0073.flac,141241,242262
./wavs/garb/en/LibriSpeech/train-clean-360/7128/84122/7128-84122-0031.flac,123000,224371
./wavs/garb/en/LibriSpeech/train-clean-100/2196/170151/2196-170151-0025.flac,68143,128018
./wavs/garb/cn/data_thchs30/test/D8_975.wav,4087,44962
./wavs/garb/en/LibriSpeech/train-clean-360/8195/117382/8195-117382-0057.flac,138967,170902
./wavs/garb/en/LibriSpeech/train-clean-360/7816/108621/7816-108621-0060.flac,125138,187399
./wavs/garb/cn/data_thchs30/data/C18_500.wav,27678,99016
./wavs/garb/cn/data_thchs30/train/A13_206.wav,26260,142629
./wavs/garb/cn/data_thchs30/data/B11_301.wav,77251,127611
./wavs/garb/cn/data_thchs30/train/C12_629.wav,50002,77078
./wavs/garb/en/LibriSpeech/train-clean-100/426/122822/426-122822-0023.flac,142849,217391
./wavs/garb/cn/data_thchs30/test/D7_833.wav,106113,144356
./wavs/garb/en/LibriSpeech/train-clean-360/3905/149791/3905-149791-0011.flac,103550,114632
./wavs/garb/en/LibriSpeech/train-clean-360/497/125118/497-125118-0033.flac,20643,73280
./wavs/garb/cn/data_thchs30/test/D12_838.wav,40013,85070
./wavs/garb/en/LibriSpeech/train-clean-360/868/131296/868-131296-0011.flac,7431,30196
./wavs/garb/cn/data_thchs30/data/A4_3.wav,86624,120487
./wavs/garb/cn/data_thchs30/dev/B6_398.wav,8651,63681
./wavs/garb/en/LibriSpeech/train-clean-360/3483/174132/3483-174132-0008.flac,95824,136223
./wavs/garb/en/LibriSpeech/train-clean-100/7067/76048/7067-76048-0053.flac,40920,82750
./wavs/garb/en/LibriSpeech/train-clean-100/250/142276/250-142276-0018.flac,100689,130937
./wavs/garb/en/LibriSpeech/train-clean-360/8879/300234/8879-300234-0039.flac,127927,200681
./wavs/garb/cn/data_thchs30/train/A23_137.wav,93650,109723
./wavs/garb/cn/data_thchs30/train/C21_522.wav,42377,69162
./wavs/garb/en/LibriSpeech/train-clean-100/1502/122615/1502-122615-0012.flac,79377,136817
./wavs/garb/cn/data_thchs30/test/D6_959.wav,62400,105431
./wavs/garb/en/LibriSpeech/train-clean-100/3374/298032/3374-298032-0027.flac,178559,239103
./wavs/garb/en/LibriSpeech/train-clean-360/7733/106800/7733-106800-0045.flac,140334,179808
./wavs/garb/cn/data_thchs30/train/B7_345.wav,94547,115850
./wavs/garb/cn/data_thchs30/train/A13_51.wav,62064,88926
./wavs/garb/cn/data_thchs30/test/D13_819.wav,71055,100536
./wavs/garb/en/LibriSpeech/train-clean-360/8008/271811/8008-271811-0006.flac,136717,172960
./wavs/garb/en/LibriSpeech/train-clean-360/2823/160949/2823-160949-0004.flac,82451,131646
./wavs/garb/cn/data_thchs30/test/D7_804.wav,76648,96930
./wavs/garb/en/LibriSpeech/train-clean-360/3945/29110/3945-29110-0018.flac,98161,187926
./wavs/garb/en/LibriSpeech/train-clean-360/8459/285173/8459-285173-0019.flac,141252,212180
./wavs/garb/cn/data_thchs30/train/A7_63.wav,42192,74859
./wavs/garb/en/LibriSpeech/train-clean-360/2775/160958/2775-160958-0026.flac,154380,215747
./wavs/garb/en/LibriSpeech/train-clean-100/4788/94904/4788-94904-0037.flac,61347,96931
./wavs/garb/en/LibriSpeech/train-clean-360/7518/86741/7518-86741-0010.flac,131980,166795
./wavs/garb/cn/data_thchs30/data/B4_273.wav,11951,62964
./wavs/garb/en/LibriSpeech/train-clean-360/205/123882/205-123882-0012.flac,73062,94368
./wavs/garb/en/LibriSpeech/train-clean-360/2039/141208/2039-141208-0044.flac,34703,89070
./wavs/garb/cn/data_thchs30/data/B11_414.wav,73774,109134
./wavs/garb/en/LibriSpeech/train-clean-100/328/129766/328-129766-0015.flac,119966,143985
./wavs/garb/cn/data_thchs30/train/B4_310.wav,99731,149656
./wavs/garb/cn/data_thchs30/test/D31_993.wav,66930,122017
./wavs/garb/cn/data_thchs30/data/D21_789.wav,129793,185159
./wavs/garb/en/LibriSpeech/train-clean-360/6215/62347/6215-62347-0070.flac,149307,178429
./wavs/garb/en/LibriSpeech/train-clean-360/1987/144135/1987-144135-0027.flac,93416,124396
./wavs/garb/cn/data_thchs30/data/A23_52.wav,12906,86851
./wavs/garb/en/LibriSpeech/train-clean-360/1018/135221/1018-135221-0010.flac,153233,233493
./wavs/garb/en/LibriSpeech/train-clean-360/1182/134981/1182-134981-0027.flac,117021,174119
./wavs/garb/en/LibriSpeech/train-clean-100/839/130898/839-130898-0056.flac,27425,56651
./wavs/garb/en/LibriSpeech/train-clean-100/3830/12531/3830-12531-0006.flac,172989,216988
./wavs/garb/en/LibriSpeech/train-clean-360/1422/146123/1422-146123-0023.flac,137561,212882
./wavs/garb/cn/data_thchs30/test/D7_867.wav,97569,126980
./wavs/garb/en/LibriSpeech/train-clean-360/3551/7894/3551-7894-0019.flac,41185,95381
./wavs/garb/en/LibriSpeech/train-clean-360/7982/245691/7982-245691-0068.flac,105209,141027
./wavs/garb/en/LibriSpeech/train-clean-360/8011/117866/8011-117866-0009.flac,98883,159616
./wavs/garb/cn/data_thchs30/data/D8_840.wav,6736,74479
./wavs/garb/en/LibriSpeech/train-clean-360/398/130093/398-130093-0025.flac,85789,188315
./wavs/garb/en/LibriSpeech/train-clean-360/7982/110054/7982-110054-0028.flac,6460,59676
./wavs/garb/cn/data_thchs30/data/C20_582.wav,17407,74888
./wavs/garb/en/LibriSpeech/train-clean-360/205/123882/205-123882-0031.flac,53211,72027
./wavs/garb/en/LibriSpeech/train-clean-360/3032/19361/3032-19361-0051.flac,143829,187134
./wavs/garb/en/LibriSpeech/train-clean-360/6643/67857/6643-67857-0008.flac,74917,170488
./wavs/garb/cn/data_thchs30/data/C6_687.wav,12904,52840
./wavs/garb/en/LibriSpeech/train-clean-360/7939/120325/7939-120325-0018.flac,36096,79374
./wavs/garb/en/LibriSpeech/train-clean-100/60/121082/60-121082-0063.flac,73078,109449
./wavs/garb/en/LibriSpeech/train-clean-360/6330/62851/6330-62851-0025.flac,3753,42117
./wavs/garb/en/LibriSpeech/train-clean-360/6371/63713/6371-63713-0053.flac,67627,88092
./wavs/garb/en/LibriSpeech/train-clean-360/2751/142362/2751-142362-0012.flac,128461,152473
./wavs/garb/cn/data_thchs30/data/A13_47.wav,26738,97816
./wavs/garb/en/LibriSpeech/train-clean-360/7752/113336/7752-113336-0031.flac,140640,180334
./wavs/garb/en/LibriSpeech/train-clean-360/1944/159227/1944-159227-0028.flac,125339,147899
./wavs/garb/en/LibriSpeech/train-clean-100/3947/13262/3947-13262-0049.flac,102575,156020
./wavs/garb/en/LibriSpeech/train-clean-360/8490/284269/8490-284269-0042.flac,42275,107628
./wavs/garb/cn/data_thchs30/data/C18_576.wav,19597,106920
./wavs/garb/en/LibriSpeech/train-clean-360/2688/144987/2688-144987-0058.flac,76270,114629
./wavs/garb/en/LibriSpeech/train-clean-360/1058/131113/1058-131113-0067.flac,37809,67865
./wavs/garb/cn/data_thchs30/train/C20_749.wav,84322,116182
./wavs/garb/cn/data_thchs30/data/D6_931.wav,48365,70836
./wavs/garb/cn/data_thchs30/train/B4_378.wav,11172,52368
./wavs/garb/cn/data_thchs30/train/C32_663.wav,83240,134360
./wavs/garb/en/LibriSpeech/train-clean-360/7991/102381/7991-102381-0100.flac,99506,123571
./wavs/garb/en/LibriSpeech/train-clean-360/3977/185466/3977-185466-0029.flac,100128,163835
./wavs/garb/en/LibriSpeech/train-clean-360/6352/83633/6352-83633-0035.flac,56570,127189
./wavs/garb/en/LibriSpeech/train-clean-100/87/121553/87-121553-0070.flac,130800,248340
./wavs/garb/en/LibriSpeech/train-clean-360/224/129790/224-129790-0042.flac,82970,98437
./wavs/garb/en/LibriSpeech/train-clean-360/6157/40556/6157-40556-0024.flac,29496,56960
./wavs/garb/cn/data_thchs30/train/C17_680.wav,76914,110560
./wavs/garb/cn/data_thchs30/data/D31_875.wav,70869,110598
./wavs/garb/en/LibriSpeech/train-clean-360/9026/282386/9026-282386-0028.flac,6144,91120
