wav path,transcription,action,object,location,starting time,ending time
./wavs/speakers/RjDBre8jzzhdr4YL/53919590-4416-11e9-85a0-dd11eb2f13b6.wav,Fetch my socks,bring,socks,none,10238,33235
./wavs/speakers/RjDBre8jzzhdr4YL/53b03690-4415-11e9-85a0-dd11eb2f13b6.wav,Turn the kitchen temperature down,decrease,heat,kitchen,5279,37984
./wavs/speakers/RjDBre8jzzhdr4YL/5527c920-441a-11e9-85a0-dd11eb2f13b6.wav,Increase the temperature in the bedroom,increase,heat,bedroom,4953,42563
./wavs/speakers/RjDBre8jzzhdr4YL/55dc6bc0-441d-11e9-beaa-1f3e1eab7bff.wav,Turn the kitchen temperature down,decrease,heat,kitchen,10468,42748
./wavs/speakers/RjDBre8jzzhdr4YL/56a5f6f0-4415-11e9-85a0-dd11eb2f13b6.wav,Turn down the heat in the kitchen,decrease,heat,kitchen,6437,39741
./wavs/speakers/RjDBre8jzzhdr4YL/56d1f380-4416-11e9-85a0-dd11eb2f13b6.wav,Bring me my shoes,bring,shoes,none,12009,35426
./wavs/speakers/RjDBre8jzzhdr4YL/57144c50-4419-11e9-85a0-dd11eb2f13b6.wav,Lights on in the bathroom,activate,lights,washroom,9641,52372
./wavs/speakers/RjDBre8jzzhdr4YL/577633b0-441f-11e9-beaa-1f3e1eab7bff.wav,Turn the washroom lights off,deactivate,lights,washroom,4748,34591
./wavs/speakers/RjDBre8jzzhdr4YL/57e25540-441a-11e9-85a0-dd11eb2f13b6.wav,Increase the heating in the bedroom,increase,heat,bedroom,3898,40372
./wavs/speakers/RjDBre8jzzhdr4YL/58a32ce0-441d-11e9-beaa-1f3e1eab7bff.wav,Turn down the heat in the kitchen,decrease,heat,kitchen,7727,41073
./wavs/speakers/RjDBre8jzzhdr4YL/594a4680-4416-11e9-85a0-dd11eb2f13b6.wav,Get me my shoes,bring,shoes,none,8020,30608
./wavs/speakers/RjDBre8jzzhdr4YL/59b88e20-4415-11e9-85a0-dd11eb2f13b6.wav,Turn the heat down in the kitchen,decrease,heat,kitchen,7164,40596
./wavs/speakers/RjDBre8jzzhdr4YL/5ad0c2a0-441a-11e9-85a0-dd11eb2f13b6.wav,Turn up the washroom temperature,increase,heat,washroom,6138,41746
./wavs/speakers/RjDBre8jzzhdr4YL/5b3a2b70-441d-11e9-beaa-1f3e1eab7bff.wav,Turn the heat down in the kitchen,decrease,heat,kitchen,6481,37674
./wavs/speakers/RjDBre8jzzhdr4YL/5b753cd0-4416-11e9-85a0-dd11eb2f13b6.wav,Bring shoes,bring,shoes,none,5773,24300
./wavs/speakers/RjDBre8jzzhdr4YL/5c082370-4415-11e9-85a0-dd11eb2f13b6.wav,Kitchen heat down,decrease,heat,kitchen,6698,29647
./wavs/speakers/RjDBre8jzzhdr4YL/5d5431d0-441d-11e9-beaa-1f3e1eab7bff.wav,Kitchen heat down,decrease,heat,kitchen,6278,28898
./wavs/speakers/RjDBre8jzzhdr4YL/5d9fbdf0-4416-11e9-85a0-dd11eb2f13b6.wav,Bring my shoes,bring,shoes,none,5459,27100
./wavs/speakers/RjDBre8jzzhdr4YL/5f169bf0-4415-11e9-85a0-dd11eb2f13b6.wav,Decrease the temperature in the kitchen,decrease,heat,kitchen,5049,39380
./wavs/speakers/RjDBre8jzzhdr4YL/5f201500-4419-11e9-85a0-dd11eb2f13b6.wav,Turn off the kitchen lights,deactivate,lights,kitchen,11038,42383
./wavs/speakers/RjDBre8jzzhdr4YL/5f22deb0-441a-11e9-85a0-dd11eb2f13b6.wav,Turn the temperature up in the washroom,increase,heat,washroom,44609,81536
./wavs/speakers/RjDBre8jzzhdr4YL/5f742210-4411-11e9-85a0-dd11eb2f13b6.wav,Volume up,increase,volume,none,4939,21578
./wavs/speakers/RjDBre8jzzhdr4YL/5fea1ef0-441d-11e9-beaa-1f3e1eab7bff.wav,Decrease the temperature in the kitchen,decrease,heat,kitchen,6913,40704
./wavs/speakers/RjDBre8jzzhdr4YL/603a17e0-4416-11e9-85a0-dd11eb2f13b6.wav,Go get me my shoes,bring,shoes,none,6243,33933
./wavs/speakers/RjDBre8jzzhdr4YL/61afba30-4411-11e9-85a0-dd11eb2f13b6.wav,Turn up the volume,increase,volume,none,6849,29474
./wavs/speakers/RjDBre8jzzhdr4YL/6233e180-4415-11e9-85a0-dd11eb2f13b6.wav,Decrease the heating in the kitchen,decrease,heat,kitchen,6113,38770
./wavs/speakers/RjDBre8jzzhdr4YL/624b1630-4419-11e9-85a0-dd11eb2f13b6.wav,Turn the lights off in the kitchen,deactivate,lights,kitchen,9011,48199
./wavs/speakers/RjDBre8jzzhdr4YL/626ad660-441d-11e9-beaa-1f3e1eab7bff.wav,Decrease the heating in the kitchen,decrease,heat,kitchen,6984,39789
./wavs/speakers/RjDBre8jzzhdr4YL/63ec3cb0-4411-11e9-85a0-dd11eb2f13b6.wav,Turn the volume up,increase,volume,none,6267,31280
./wavs/speakers/RjDBre8jzzhdr4YL/65138830-441d-11e9-beaa-1f3e1eab7bff.wav,Turn down the temperature in the bedroom,decrease,heat,bedroom,7283,41739
./wavs/speakers/RjDBre8jzzhdr4YL/651a9470-441a-11e9-85a0-dd11eb2f13b6.wav,Turn the heat up in the washroom,increase,heat,washroom,6284,43900
./wavs/speakers/RjDBre8jzzhdr4YL/653c1870-4415-11e9-85a0-dd11eb2f13b6.wav,Turn down the temperature in the bedroom,decrease,heat,bedroom,5927,42628
./wavs/speakers/RjDBre8jzzhdr4YL/6547b460-4419-11e9-85a0-dd11eb2f13b6.wav,Switch off the lights in the kitchen,deactivate,lights,kitchen,7224,44156
./wavs/speakers/RjDBre8jzzhdr4YL/6787eaf0-441a-11e9-85a0-dd11eb2f13b6.wav,Washroom heat up,increase,heat,washroom,7278,35356
./wavs/speakers/RjDBre8jzzhdr4YL/688fda80-4419-11e9-85a0-dd11eb2f13b6.wav,Switch the lights off in the kitchen,deactivate,lights,kitchen,8479,48646
./wavs/speakers/RjDBre8jzzhdr4YL/689fd9b0-4411-11e9-85a0-dd11eb2f13b6.wav,Turn down the volume,decrease,volume,none,5197,29527
./wavs/speakers/RjDBre8jzzhdr4YL/69ecfcb0-441d-11e9-beaa-1f3e1eab7bff.wav,Turn the temperature in the bedroom down,decrease,heat,bedroom,58975,96407
./wavs/speakers/RjDBre8jzzhdr4YL/6a5c8ec0-441a-11e9-85a0-dd11eb2f13b6.wav,Increase the temperature in the washroom,increase,heat,washroom,7944,45958
./wavs/speakers/RjDBre8jzzhdr4YL/6aacd5d0-4413-11e9-85a0-dd11eb2f13b6.wav,Turn the sound up,increase,volume,none,12971,33933
./wavs/speakers/RjDBre8jzzhdr4YL/6b18f000-4411-11e9-85a0-dd11eb2f13b6.wav,Turn the volume down,decrease,volume,none,7954,31973
./wavs/speakers/RjDBre8jzzhdr4YL/6b5f4e30-4419-11e9-85a0-dd11eb2f13b6.wav,Lights off in the kitchen,deactivate,lights,kitchen,9152,41048
./wavs/speakers/RjDBre8jzzhdr4YL/6b876c70-4415-11e9-85a0-dd11eb2f13b6.wav,Turn the temperature in the bedroom down,decrease,heat,bedroom,87291,130767
./wavs/speakers/RjDBre8jzzhdr4YL/6d424990-441a-11e9-85a0-dd11eb2f13b6.wav,Increase the heating in the washroom,increase,heat,washroom,7528,44544
./wavs/speakers/RjDBre8jzzhdr4YL/6dd9e4c0-4411-11e9-85a0-dd11eb2f13b6.wav,Make the music softer,decrease,volume,none,8288,35077
./wavs/speakers/RjDBre8jzzhdr4YL/6e1f5890-4419-11e9-85a0-dd11eb2f13b6.wav,Kitchen lights off,deactivate,lights,kitchen,7018,34780
./wavs/speakers/RjDBre8jzzhdr4YL/6e4b0e60-4417-11e9-85a0-dd11eb2f13b6.wav,Turn off the music,deactivate,music,none,6085,29362
./wavs/speakers/RjDBre8jzzhdr4YL/6edc1c10-441d-11e9-beaa-1f3e1eab7bff.wav,Turn the bedroom heat down,decrease,heat,bedroom,8543,35883
./wavs/speakers/RjDBre8jzzhdr4YL/704920f0-441a-11e9-85a0-dd11eb2f13b6.wav,Turn up the bathroom temperature,increase,heat,washroom,5087,36975
./wavs/speakers/RjDBre8jzzhdr4YL/70eef680-441d-11e9-beaa-1f3e1eab7bff.wav,Bedroom heat down,decrease,heat,bedroom,7573,29362
./wavs/speakers/RjDBre8jzzhdr4YL/711fa040-4419-11e9-85a0-dd11eb2f13b6.wav,Turn off the lights in the bedroom,deactivate,lights,bedroom,7737,42874
./wavs/speakers/RjDBre8jzzhdr4YL/71ad1000-4415-11e9-85a0-dd11eb2f13b6.wav,Turn the bedroom heat down,decrease,heat,bedroom,6978,38956
./wavs/speakers/RjDBre8jzzhdr4YL/7347baf0-441a-11e9-85a0-dd11eb2f13b6.wav,Turn the temperature up in the bathroom,increase,heat,washroom,5947,45292
./wavs/speakers/RjDBre8jzzhdr4YL/73515080-441d-11e9-beaa-1f3e1eab7bff.wav,Decrease the temperature in the bedroom,decrease,heat,bedroom,5079,36521
./wavs/speakers/RjDBre8jzzhdr4YL/73d6a9f0-4419-11e9-85a0-dd11eb2f13b6.wav,Turn the bedroom lights off,deactivate,lights,bedroom,6174,38042
./wavs/speakers/RjDBre8jzzhdr4YL/745a7cc0-4415-11e9-85a0-dd11eb2f13b6.wav,Bedroom heat down,decrease,heat,bedroom,4917,31018
./wavs/speakers/RjDBre8jzzhdr4YL/75ddc7c0-441d-11e9-beaa-1f3e1eab7bff.wav,Decrease the heating in the bedroom,decrease,heat,bedroom,8846,39073
./wavs/speakers/RjDBre8jzzhdr4YL/76d5e030-4419-11e9-85a0-dd11eb2f13b6.wav,Switch off the lights in the bedroom,deactivate,lights,bedroom,8034,46141
./wavs/speakers/RjDBre8jzzhdr4YL/76f0f100-4413-11e9-85a0-dd11eb2f13b6.wav,Decrease volume,decrease,volume,none,5261,27119
./wavs/speakers/RjDBre8jzzhdr4YL/77f99c80-4415-11e9-85a0-dd11eb2f13b6.wav,Decrease the temperature in the bedroom,decrease,heat,bedroom,6266,43420
./wavs/speakers/RjDBre8jzzhdr4YL/787e6340-441d-11e9-beaa-1f3e1eab7bff.wav,Turn down the washroom temperature,decrease,heat,washroom,6053,37640
./wavs/speakers/RjDBre8jzzhdr4YL/79a1aa60-4419-11e9-85a0-dd11eb2f13b6.wav,Switch the bedroom lights off,deactivate,lights,bedroom,8445,40890
./wavs/speakers/RjDBre8jzzhdr4YL/79ae6350-4413-11e9-85a0-dd11eb2f13b6.wav,Turn volume down,decrease,volume,none,10780,35348
./wavs/speakers/RjDBre8jzzhdr4YL/7b2253c0-4415-11e9-85a0-dd11eb2f13b6.wav,Decrease the heating in the bedroom,decrease,heat,bedroom,4784,38320
./wavs/speakers/RjDBre8jzzhdr4YL/7b5f6320-441d-11e9-beaa-1f3e1eab7bff.wav,Turn the temperature down in the washroom,decrease,heat,washroom,7966,43549
./wavs/speakers/RjDBre8jzzhdr4YL/7c31d9e0-4413-11e9-85a0-dd11eb2f13b6.wav,Turn sound down,decrease,volume,none,9543,34709
./wavs/speakers/RjDBre8jzzhdr4YL/7c6d4d80-4419-11e9-85a0-dd11eb2f13b6.wav,Lights off in the bedroom,deactivate,lights,bedroom,8318,38708
./wavs/speakers/RjDBre8jzzhdr4YL/7e66a950-4415-11e9-85a0-dd11eb2f13b6.wav,Turn down the washroom temperature,decrease,heat,washroom,5826,37941
./wavs/speakers/RjDBre8jzzhdr4YL/7e86c990-4417-11e9-85a0-dd11eb2f13b6.wav,Stop the music,deactivate,music,none,6379,26916
./wavs/speakers/RjDBre8jzzhdr4YL/7e9de920-4419-11e9-85a0-dd11eb2f13b6.wav,Bedroom lights off,deactivate,lights,bedroom,8231,31799
./wavs/speakers/RjDBre8jzzhdr4YL/7f059350-4413-11e9-85a0-dd11eb2f13b6.wav,Decrease audio volume,decrease,volume,none,7431,39595
./wavs/speakers/RjDBre8jzzhdr4YL/7f14a2f0-441d-11e9-beaa-1f3e1eab7bff.wav,Turn down the heat in the washroom,decrease,heat,washroom,3774,41899
./wavs/speakers/RjDBre8jzzhdr4YL/814dc6e0-4419-11e9-85a0-dd11eb2f13b6.wav,Turn off the washroom lights,deactivate,lights,washroom,10802,45761
./wavs/speakers/RjDBre8jzzhdr4YL/8197fe00-4413-11e9-85a0-dd11eb2f13b6.wav,Reduce audio volume,decrease,volume,none,5623,37712
./wavs/speakers/RjDBre8jzzhdr4YL/82026db0-4415-11e9-85a0-dd11eb2f13b6.wav,Turn the temperature down in the washroom,decrease,heat,washroom,6962,47563
./wavs/speakers/RjDBre8jzzhdr4YL/82545b10-4411-11e9-85a0-dd11eb2f13b6.wav,Turn off the music,deactivate,music,none,5497,30368
./wavs/speakers/RjDBre8jzzhdr4YL/831e5310-4417-11e9-85a0-dd11eb2f13b6.wav,Put on the music,activate,music,none,5022,26758
./wavs/speakers/RjDBre8jzzhdr4YL/83fd7d90-4419-11e9-85a0-dd11eb2f13b6.wav,Switch off the washroom lights,deactivate,lights,washroom,6248,42035
./wavs/speakers/RjDBre8jzzhdr4YL/8441ac20-4411-11e9-85a0-dd11eb2f13b6.wav,Stop the music,deactivate,music,none,3666,22061
./wavs/speakers/RjDBre8jzzhdr4YL/857db1c0-4415-11e9-85a0-dd11eb2f13b6.wav,Turn down the heat in the washroom,decrease,heat,washroom,7850,44346
./wavs/speakers/RjDBre8jzzhdr4YL/863c7440-441d-11e9-beaa-1f3e1eab7bff.wav,Turn the heat down in the washroom,decrease,heat,washroom,10311,44277
./wavs/speakers/RjDBre8jzzhdr4YL/86b28b70-4419-11e9-85a0-dd11eb2f13b6.wav,Lights off in the washroom,deactivate,lights,washroom,7357,37968
./wavs/speakers/RjDBre8jzzhdr4YL/87cce700-4417-11e9-85a0-dd11eb2f13b6.wav,Start the music,activate,music,none,6903,25619
./wavs/speakers/RjDBre8jzzhdr4YL/87fedb30-4411-11e9-85a0-dd11eb2f13b6.wav,Put on the music,activate,music,none,7109,24480
./wavs/speakers/RjDBre8jzzhdr4YL/890ec7c0-4415-11e9-85a0-dd11eb2f13b6.wav,Turn the heat down in the washroom,decrease,heat,washroom,10014,45191
./wavs/speakers/RjDBre8jzzhdr4YL/892a6940-4419-11e9-85a0-dd11eb2f13b6.wav,Washroom lights off,deactivate,lights,washroom,8141,35342
./wavs/speakers/RjDBre8jzzhdr4YL/89d7e0f0-4411-11e9-85a0-dd11eb2f13b6.wav,Play the music,activate,music,none,4930,21350
./wavs/speakers/RjDBre8jzzhdr4YL/8b8dd4b0-4419-11e9-85a0-dd11eb2f13b6.wav,Turn volume up,increase,volume,none,7892,33907
./wavs/speakers/RjDBre8jzzhdr4YL/8bff06b0-4411-11e9-85a0-dd11eb2f13b6.wav,Start the music,activate,music,none,3685,20460
./wavs/speakers/RjDBre8jzzhdr4YL/8c7b8ce0-4415-11e9-85a0-dd11eb2f13b6.wav,Decrease the temperature in the washroom,decrease,heat,washroom,5947,42039
./wavs/speakers/RjDBre8jzzhdr4YL/8d3aa4e0-441a-11e9-85a0-dd11eb2f13b6.wav,Turn up the heat in the bathroom,increase,heat,washroom,4974,36520
./wavs/speakers/RjDBre8jzzhdr4YL/8e0898b0-4419-11e9-85a0-dd11eb2f13b6.wav,Turn sound up,increase,volume,none,13703,37960
./wavs/speakers/RjDBre8jzzhdr4YL/8ff411d0-4415-11e9-85a0-dd11eb2f13b6.wav,Decrease the heating in the washroom,decrease,heat,washroom,6508,42076
./wavs/speakers/RjDBre8jzzhdr4YL/9020fbf0-441a-11e9-85a0-dd11eb2f13b6.wav,Turn the heat up in the bathroom,increase,heat,washroom,8502,40984
./wavs/speakers/RjDBre8jzzhdr4YL/9278a790-441a-11e9-85a0-dd11eb2f13b6.wav,Bathroom heat up,increase,heat,washroom,5341,27396
./wavs/speakers/RjDBre8jzzhdr4YL/92ef7780-4415-11e9-85a0-dd11eb2f13b6.wav,Washroom heat down,decrease,heat,washroom,5147,32520
./wavs/speakers/RjDBre8jzzhdr4YL/94c051d0-4413-11e9-85a0-dd11eb2f13b6.wav,Volume mute,decrease,volume,none,12072,32722
./wavs/speakers/RjDBre8jzzhdr4YL/9544e6f0-441a-11e9-85a0-dd11eb2f13b6.wav,Increase the temperature in the bathroom,increase,heat,washroom,4917,39817
./wavs/speakers/RjDBre8jzzhdr4YL/961c9b90-4415-11e9-85a0-dd11eb2f13b6.wav,Turn down the bathroom temperature,decrease,heat,washroom,4852,38494
./wavs/speakers/RjDBre8jzzhdr4YL/9691af10-4416-11e9-85a0-dd11eb2f13b6.wav,Set language to Chinese,change language,Chinese,none,4523,36352
./wavs/speakers/RjDBre8jzzhdr4YL/9715f2e0-4419-11e9-85a0-dd11eb2f13b6.wav,Volume max,increase,volume,none,7148,30957
./wavs/speakers/RjDBre8jzzhdr4YL/97236f20-4413-11e9-85a0-dd11eb2f13b6.wav,Lower the volume,decrease,volume,none,5653,24965
./wavs/speakers/RjDBre8jzzhdr4YL/9810ff40-441a-11e9-85a0-dd11eb2f13b6.wav,Increase the heating in the bathroom,increase,heat,washroom,5604,41365
./wavs/speakers/RjDBre8jzzhdr4YL/9944a170-4413-11e9-85a0-dd11eb2f13b6.wav,Volume lower,decrease,volume,none,8006,24425
./wavs/speakers/RjDBre8jzzhdr4YL/99638930-4415-11e9-85a0-dd11eb2f13b6.wav,Turn the temperature down in the bathroom,decrease,heat,washroom,5968,46533
./wavs/speakers/RjDBre8jzzhdr4YL/9b767590-4413-11e9-85a0-dd11eb2f13b6.wav,Decrease the volume,decrease,volume,none,4703,26652
./wavs/speakers/RjDBre8jzzhdr4YL/9c1e1880-4419-11e9-85a0-dd11eb2f13b6.wav,Increase the volume,increase,volume,none,9646,37705
./wavs/speakers/RjDBre8jzzhdr4YL/9cec61d0-4415-11e9-85a0-dd11eb2f13b6.wav,Turn down the heat in the bathroom,decrease,heat,washroom,10657,44553
./wavs/speakers/RjDBre8jzzhdr4YL/9dc5e3d0-4413-11e9-85a0-dd11eb2f13b6.wav,Decrease sound levels,decrease,volume,none,4353,30860
./wavs/speakers/RjDBre8jzzhdr4YL/9edb3cb0-4419-11e9-85a0-dd11eb2f13b6.wav,Increase the sound volume,increase,volume,none,6248,39891
./wavs/speakers/RjDBre8jzzhdr4YL/9f0bd480-4417-11e9-85a0-dd11eb2f13b6.wav,Turn on the kitchen lights,activate,lights,kitchen,6198,36888
./wavs/speakers/RjDBre8jzzhdr4YL/a04bb970-4415-11e9-85a0-dd11eb2f13b6.wav,Turn the heat down in the bathroom,decrease,heat,washroom,5352,40309
./wavs/speakers/RjDBre8jzzhdr4YL/a0e4e900-4411-11e9-85a0-dd11eb2f13b6.wav,Turn on the kitchen lights,activate,lights,kitchen,6395,35030
./wavs/speakers/RjDBre8jzzhdr4YL/a1c0bb50-4417-11e9-85a0-dd11eb2f13b6.wav,Switch on the kitchen lights,activate,lights,kitchen,5213,40112
./wavs/speakers/RjDBre8jzzhdr4YL/a3258a30-4411-11e9-85a0-dd11eb2f13b6.wav,Switch on the kitchen lights,activate,lights,kitchen,4353,27810
./wavs/speakers/RjDBre8jzzhdr4YL/a3a03ed0-4419-11e9-85a0-dd11eb2f13b6.wav,Increase the sound,increase,volume,none,6395,30725
./wavs/speakers/RjDBre8jzzhdr4YL/a3d22110-4415-11e9-85a0-dd11eb2f13b6.wav,Decrease the temperature in the bathroom,decrease,heat,washroom,5731,42583
./wavs/speakers/RjDBre8jzzhdr4YL/a4922ad0-4417-11e9-85a0-dd11eb2f13b6.wav,Turn the lights on in the kitchen,activate,lights,kitchen,10252,42619
./wavs/speakers/RjDBre8jzzhdr4YL/a5e8c8e0-4411-11e9-85a0-dd11eb2f13b6.wav,Turn the lights on in the kitchen,activate,lights,kitchen,6901,37324
./wavs/speakers/RjDBre8jzzhdr4YL/a9324e90-4411-11e9-85a0-dd11eb2f13b6.wav,Switch on the lights in the kitchen,activate,lights,kitchen,2879,35615
./wavs/speakers/RjDBre8jzzhdr4YL/aa84e970-4415-11e9-85a0-dd11eb2f13b6.wav,Bathroom heat down,decrease,heat,washroom,9011,35444
./wavs/speakers/RjDBre8jzzhdr4YL/ad19ec30-4415-11e9-85a0-dd11eb2f13b6.wav,Pause music,deactivate,music,none,5014,23646
./wavs/speakers/RjDBre8jzzhdr4YL/adf4dfb0-4411-11e9-85a0-dd11eb2f13b6.wav,Kitchen lights on,activate,lights,kitchen,4076,28864
./wavs/speakers/RjDBre8jzzhdr4YL/adf821c0-4416-11e9-85a0-dd11eb2f13b6.wav,Set language to German,change language,German,none,9745,35947
./wavs/speakers/RjDBre8jzzhdr4YL/af7d57a0-4415-11e9-85a0-dd11eb2f13b6.wav,Stop music,deactivate,music,none,2301,23097
./wavs/speakers/RjDBre8jzzhdr4YL/b0937f60-4411-11e9-85a0-dd11eb2f13b6.wav,Switch the kitchen lights on,activate,lights,kitchen,6734,37156
./wavs/speakers/RjDBre8jzzhdr4YL/b1217540-4416-11e9-85a0-dd11eb2f13b6.wav,Set language to Korean,change language,Korean,none,3644,33936
./wavs/speakers/RjDBre8jzzhdr4YL/b32f38e0-4411-11e9-85a0-dd11eb2f13b6.wav,Turn the kitchen lights on,activate,lights,kitchen,8422,36495
./wavs/speakers/RjDBre8jzzhdr4YL/b41a9100-4416-11e9-85a0-dd11eb2f13b6.wav,Set language to English,change language,English,none,5001,35949
./wavs/speakers/RjDBre8jzzhdr4YL/b4601af0-4415-11e9-85a0-dd11eb2f13b6.wav,Play music,activate,music,none,8917,27064
./wavs/speakers/RjDBre8jzzhdr4YL/b5341db0-441e-11e9-beaa-1f3e1eab7bff.wav,Turn down the bathroom temperature,decrease,heat,washroom,18509,48260
./wavs/speakers/RjDBre8jzzhdr4YL/b5bebd60-4411-11e9-85a0-dd11eb2f13b6.wav,Turn on the lights in the bedroom,activate,lights,bedroom,6135,37674
./wavs/speakers/RjDBre8jzzhdr4YL/b67b6790-441a-11e9-85a0-dd11eb2f13b6.wav,Turn down the temperature in the kitchen,decrease,heat,kitchen,11188,45043
./wavs/speakers/RjDBre8jzzhdr4YL/b6fb1120-4415-11e9-85a0-dd11eb2f13b6.wav,Resume music,activate,music,none,8275,28981
./wavs/speakers/RjDBre8jzzhdr4YL/b72f2400-4416-11e9-85a0-dd11eb2f13b6.wav,Set my device to Chinese,change language,Chinese,none,2709,36837
./wavs/speakers/RjDBre8jzzhdr4YL/b765d980-4418-11e9-85a0-dd11eb2f13b6.wav,Switch on the lights in the kitchen,activate,lights,kitchen,14918,45267
./wavs/speakers/RjDBre8jzzhdr4YL/b81ee190-441e-11e9-beaa-1f3e1eab7bff.wav,Turn the temperature down in the bathroom,decrease,heat,washroom,7502,42619
./wavs/speakers/RjDBre8jzzhdr4YL/b9f9ab20-4415-11e9-85a0-dd11eb2f13b6.wav,Bring me the newspaper,bring,newspaper,none,7581,31228
./wavs/speakers/RjDBre8jzzhdr4YL/babe92b0-441e-11e9-beaa-1f3e1eab7bff.wav,Turn down the heat in the bathroom,decrease,heat,washroom,4992,35079
./wavs/speakers/RjDBre8jzzhdr4YL/bb2a86d0-4411-11e9-85a0-dd11eb2f13b6.wav,Switch on the lights in the bedroom,activate,lights,bedroom,6758,38921
./wavs/speakers/RjDBre8jzzhdr4YL/bc390c70-4418-11e9-85a0-dd11eb2f13b6.wav,Kitchen lights on,activate,lights,kitchen,5235,28937
./wavs/speakers/RjDBre8jzzhdr4YL/bcc463e0-4415-11e9-85a0-dd11eb2f13b6.wav,Get me the newspaper,bring,newspaper,none,6026,31166
./wavs/speakers/RjDBre8jzzhdr4YL/bd64fa90-441e-11e9-beaa-1f3e1eab7bff.wav,Turn the heat down in the bathroom,decrease,heat,washroom,4748,34624
./wavs/speakers/RjDBre8jzzhdr4YL/bf19e540-4418-11e9-85a0-dd11eb2f13b6.wav,Switch the kitchen lights on,activate,lights,kitchen,2982,36352
./wavs/speakers/RjDBre8jzzhdr4YL/bf3093d0-4413-11e9-85a0-dd11eb2f13b6.wav,Turn up the temperature in the kitchen,increase,heat,kitchen,10756,46492
./wavs/speakers/RjDBre8jzzhdr4YL/bf92c620-4415-11e9-85a0-dd11eb2f13b6.wav,Bring the newspaper,bring,newspaper,none,6443,30690
./wavs/speakers/RjDBre8jzzhdr4YL/c00d1020-441e-11e9-beaa-1f3e1eab7bff.wav,Decrease the temperature in the bathroom,decrease,heat,washroom,3617,38142
./wavs/speakers/RjDBre8jzzhdr4YL/c1696cd0-4413-11e9-85a0-dd11eb2f13b6.wav,Turn the kitchen temperature up,increase,heat,kitchen,8667,29915
./wavs/speakers/RjDBre8jzzhdr4YL/c2b94460-441e-11e9-beaa-1f3e1eab7bff.wav,Decrease the heating in the bathroom,decrease,heat,washroom,4621,36268
./wavs/speakers/RjDBre8jzzhdr4YL/c3574b60-4419-11e9-85a0-dd11eb2f13b6.wav,Turn the sound up,increase,volume,none,6308,30180
./wavs/speakers/RjDBre8jzzhdr4YL/c4f810d0-441e-11e9-beaa-1f3e1eab7bff.wav,Bathroom heat down,decrease,heat,washroom,3853,27024
./wavs/speakers/RjDBre8jzzhdr4YL/c70eca90-4418-11e9-85a0-dd11eb2f13b6.wav,Turn the bedroom lights on,activate,lights,bedroom,5580,38298
./wavs/speakers/RjDBre8jzzhdr4YL/c716ab10-441e-11e9-beaa-1f3e1eab7bff.wav,Pause music,deactivate,music,none,4136,20911
./wavs/speakers/RjDBre8jzzhdr4YL/c78880b0-4413-11e9-85a0-dd11eb2f13b6.wav,Increase the heating in the kitchen,increase,heat,kitchen,13302,49389
./wavs/speakers/RjDBre8jzzhdr4YL/c879b720-4416-11e9-85a0-dd11eb2f13b6.wav,Set my phone's language to Chinese,change language,Chinese,none,5001,45524
./wavs/speakers/RjDBre8jzzhdr4YL/c93fcca0-441e-11e9-beaa-1f3e1eab7bff.wav,Stop music,deactivate,music,none,2308,18321
./wavs/speakers/RjDBre8jzzhdr4YL/ca8a7610-4413-11e9-85a0-dd11eb2f13b6.wav,Turn up the heat in the kitchen,increase,heat,kitchen,8912,41663
./wavs/speakers/RjDBre8jzzhdr4YL/cb8856b0-4416-11e9-85a0-dd11eb2f13b6.wav,Set my phone's language to German,change language,German,none,4783,40884
./wavs/speakers/RjDBre8jzzhdr4YL/cd00f350-441e-11e9-beaa-1f3e1eab7bff.wav,Play music,activate,music,none,5653,22199
./wavs/speakers/RjDBre8jzzhdr4YL/cdbb1c90-4413-11e9-85a0-dd11eb2f13b6.wav,Turn the heat up in the kitchen,increase,heat,kitchen,11071,44840
./wavs/speakers/RjDBre8jzzhdr4YL/cebddf30-4416-11e9-85a0-dd11eb2f13b6.wav,Set my phone's language to Korean,change language,Korean,none,3742,42678
./wavs/speakers/RjDBre8jzzhdr4YL/cf536ed0-441e-11e9-beaa-1f3e1eab7bff.wav,Resume music,activate,music,none,4076,24317
./wavs/speakers/RjDBre8jzzhdr4YL/d00a3cb0-4413-11e9-85a0-dd11eb2f13b6.wav,Kitchen heat up,increase,heat,kitchen,7059,31810
./wavs/speakers/RjDBre8jzzhdr4YL/d1166dd0-4419-11e9-85a0-dd11eb2f13b6.wav,Decrease volume,decrease,volume,none,6999,31389
./wavs/speakers/RjDBre8jzzhdr4YL/d1b5c8d0-441e-11e9-beaa-1f3e1eab7bff.wav,Bring me the newspaper,bring,newspaper,none,2790,25855
./wavs/speakers/RjDBre8jzzhdr4YL/d318b530-4413-11e9-85a0-dd11eb2f13b6.wav,Turn up the temperature in the bedroom,increase,heat,bedroom,10141,44033
./wavs/speakers/RjDBre8jzzhdr4YL/d3ed6950-441e-11e9-beaa-1f3e1eab7bff.wav,Get me the newspaper,bring,newspaper,none,2524,25430
./wavs/speakers/RjDBre8jzzhdr4YL/d60770b0-4413-11e9-85a0-dd11eb2f13b6.wav,Turn the temperature in the bedroom up,increase,heat,bedroom,8335,45438
